ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
jama1261a-02-03-102,ome watare awineke,yomee	wata-re	awine-ke,onça(M)	existir-NEG.M	parece.F-DECL.F,{``}Parece que não há onça.'',02-03,102,jama1261,jama1261a,WORD_ALIGNED,"{""NEG"": ""negativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-103,"omahi yomahi, yome wehimanaha, kiya tikanene ama tike",yomahi	yomahi	yomee	waa-himanaha	kiya	ti-ka-na-hene	ama	ti-ke,onça(M)	onça(M)	onça(M)	estar_em_pé-HIPOT.M	gritar	2SG.S-COMIT-AUX-IRR.F	SEC	2SG.S-DECL.F,"{``}Se houvesse onça, você teria gritado.''",02-03,103,jama1261,jama1261a,WORD_ALIGNED,"{""HIPOT"": ""hipot\u00e9tico"", ""SG"": ""singular"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar"", ""IRR"": ""irrealis"", ""SEC"": ""verbo secund\u00e1rio"", ""DECL"": ""declarativo""}"
jama1261a-02-03-104,"aya me yama, Hima, bani me e tonakama mata",faya	me	yama	hima	bani	me	ee	to-na-ka-ma	mata,então	3PL	coisa(F)	vamos	animal(M)	3PL.O	1IN.S	para_lá-CAUS-ir-de_volta	por_enquanto,"{``}Vamos, vamos atrás das caças.''",02-03,104,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""IN"": ""inclusiva"", ""CAUS"": ""causativo""}"
jama1261a-02-03-105,"ani me me tonakama, me ya tabe tokomematamonaka",bani	me	me	to-na-ka-ma	me	ya	tabe	to-ka-ma-himata-mona-ka,animal(M)	3PL.O	3PL.S	para_lá-CAUS-ir-de_volta.F	3PL	ADJU	estar_junto.M	para_lá-ir-de_volta-PD.N.M-REP.M-DECL.M,Eles foram atrás das caças. Elas foram com ele.,02-03,105,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""CAUS"": ""causativo"", ""ADJU"": ""adjunto"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-106,"okome, tokome wafa me yabematamonaka",to-ka-me	to-ka-me	wafa	me	yaba-himata-mona-ka,para_lá-ir-de_volta.M	para_lá-ir-de_volta.M	macaco-barrigudo(M)	3PL.O	pegar-PD.N.M-REP.M-DECL.M,Ele foi lá e pegou os macacos.,02-03,106,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-107,afa me wafa me me yabemetemone,wafa	me	wafa	me	me	yaba-hemete-mone,macaco-barrigudo(M)	3PL	macaco-barrigudo(M)	3PL.O	3PL.S	pegar-PD.N.F-REP.F,Eles recolheram os macacos.,02-03,107,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-02-03-108,"afa me me yaba me wafa, fati one me tiwa hikana fati one me tiwa hikana ha me tiwa hikana, me kamemetemoneke",wafa	me	me	yaba	me	wafa	fati	one	me	tiwa	hi-ka-na	fati	one	me	tiwa	hi-ka-na	haa	me	tiwa	hi-ka-na	me	ka-ma-hemete-mone-ke,macaco-barrigudo(M)	3PL.O	3PL.S	pegar.F	3PL.S	macaco-barrigudo(M)	3SG.POSS.esposa(F)	um.F	3PL.O	carregar	OC-COMIT-AUX.LIST	3SG.POSS.esposa(F)	outro.F	3PL.O	carregar	OC-COMIT-AUX.LIST	DEM	3PL.O	carregar	OC-COMIT-AUX.LIST	3PL.S	vir-de_volta-PD.N.F-REP.F-DECL.F,"Eles recolheram os macacos. Uma esposa dele carregou uns macacos, a outra esposa carregou outros, e ele carregou outros. Voltaram.",02-03,108,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar"", ""LIST"": ""constru\u00e7\u00e3o de lista"", ""DEM"": ""demonstrativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-109,"e kama me, me kamemetemoneke",me	ka-ma	me	me	ka-ma-hemete-mone-ke,3PL.S	vir-de_volta.F	3PL.S	3PL.S	vir-de_volta-PD.N.F-REP.F-DECL.F,Voltaram.,02-03,109,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-110,"e kama me, kobo nama Bani me wete omatibe",me	ka-ma	me	kobo	na-ma	bani	me	wete	o-mata-be,3PL.S	vir-de_volta.F	3PL.S	chegar	AUX-de_volta.F	animal(M)	3PL.O	amarrar	1SG.S-pouco_tempo-IMED.F,"Voltaram, e chegaram. ``Eu vou amarrar os macacos.''",02-03,110,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""SG"": ""singular"", ""IMED"": ""imediato""}"
jama1261a-02-03-111,e te weye nikimibe,me	tee	weye	na-kima-be,3PL.O	2PL.S	carregar	AUX-dois-IMED.F,{``}Vocês vão carregá-los.'',02-03,111,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""IMED"": ""imediato""}"
jama1261a-02-03-112,e one weweye kanahirini,me	one	we-weye	ka-na-hira-ni,3PL	outro.F	DUP-ser_carregado	COMIT-AUX-NEG.F-ALT.F,{``}Você não vai carregar também?'',02-03,112,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar"", ""NEG"": ""negativo"", ""ALT"": ""modo alternativo""}"
jama1261a-02-03-113,ta ka me tatama rama nahi,otaa	ka	me	ta-tama	rama	na-hi,1EX	POSS	3PL.S	DUP-ser_muitos	não_muito	AUX-IMP.F,{``}Os nossos deveriam ser menos.'',02-03,113,jama1261,jama1261a,WORD_ALIGNED,"{""EX"": ""exclusiva"", ""POSS"": ""possessivo/possuidor"", ""PL"": ""plural"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""AUX"": ""auxiliar"", ""IMP"": ""imperativo""}"
jama1261a-02-03-114,e me hikabarahaba me awine,me	me	hi-kaba-ra-haba	me	awine,3PL.O	3PL.S	OC-comer-NEG-FUT.F	3PL.O	parece.F,{``}São vocês que vão comer eles.'',02-03,114,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""NEG"": ""negativo"", ""FUT"": ""futuro""}"
jama1261a-02-03-115,ani me wete nematamonaka,bani	me	wete	na-himata-mona-ka,animal(M)	3PL.O	amarrar	AUX-PD.N.M-REP.M-DECL.M,Ele amarrou as caças.,02-03,115,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-116,"afa me wete ne, fati one me weye, fati one me weye, ha, me fama me weye hikana, kame, kame kame kame me kamemetemoneke",wafa	me	wete	ne	fati	one	me	weye	fati	one	me	weye	haa	me	fama	me	weye	hi-ka-na	ka-me	ka-me	ka-me	ka-me	me	ka-ma-hemete-mone-ke,macaco-barrigudo(M)	3PL.O	amarrar	AUX.M	3SG.POSS.esposa(F)	um.F	3PL.O	carregar.LIST	3SG.POSS.esposa(F)	outro.F	3PL.O	carregar.LIST	DEM	3PL.S	ser_dois.F	3PL.O	carregar	OC-COMIT-AUX.LIST	vir-de_volta.M	vir-de_volta.M	vir-de_volta.M	vir-de_volta.M	3PL.S	vir-de_volta-PD.N.F-REP.F-DECL.F,"Ele amarrou os macacos. Uma esposa dele carregou alguns, e a outra esposa carregou outros, e ele carregou dois. Ele veio embora. Vieram embora.",02-03,116,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""LIST"": ""constru\u00e7\u00e3o de lista"", ""DEM"": ""demonstrativo"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-117,"e kama me, faya mera mera yori ne mera yori nematamonaka fahi wafa me fora ne ya",me	ka-ma	me	faya	mera	mera	yori	ne	mera	yori	na-himata-mona-ka	fahi	wafa	me	fora	ne	ya,3PL.S	vir-de_volta.F	3PL.S	então	3PL.O	3PL.O	fazer_sexo_com	AUX.M	3PL.O	fazer_sexo_com	AUX-PD.N.M-REP.M-DECL.M	então	macaco-barrigudo(M)	3PL.O	flechar_com_zarabatana	AUX.NOM.M	ADJU,Vieram embora. Ele fez sexo com elas no lugar onde ele tinha matado os macacos.,02-03,117,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo"", ""NOM"": ""ora\u00e7\u00e3o nominalizada"", ""ADJU"": ""adjunto""}"
jama1261a-02-03-118,era yori nematamonaka,mera	yori	na-himata-mona-ka,3PL.O	fazer_sexo_com	AUX-PD.N.M-REP.M-DECL.M,Ele fez sexo com elas.,02-03,118,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-119,"iya, ehene kabateba yama omateya",hiya	ehene	kaba-tee-hiba	yama	o-mate-ya,vamos_lá	vítima_de.M	ser_comido-HAB-FUT.M	fazer	1SG.S-pouco_tempo.IMP.F-agora,"{``}Aqui, vou fazer uma pessoa de quem os outros vão comer as caças.''",02-03,119,jama1261,jama1261a,WORD_ALIGNED,"{""HAB"": ""habitual"", ""FUT"": ""futuro"", ""SG"": ""singular"", ""IMP"": ""imperativo""}"
jama1261a-02-03-120,aya mera yori ne me yori ni abi ya kamematamona fahi,faya	mera	yori	ne	me	yori	ni	ahabi	ya	ka-ma-himata-mona	fahi,então	3PL.O	fazer_sexo_com	AUX.M	3PL.S	ser_mexido	AUX.NFIN	acabar.NOM.F	ADJU	vir-de_volta-PD.N.M-REP.M	então,"Ele fez sexo com elas. Quando o sexo com elas acabou, ele veio embora.",02-03,120,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""NFIN"": ""ora\u00e7\u00e3o n\u00e3o finita"", ""NOM"": ""ora\u00e7\u00e3o nominalizada"", ""ADJU"": ""adjunto"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-02-03-121,"e kakama me, Hima me te weye nikima, te me yokoa mati",me	ka-ka-ma	me	hima	me	tee	weye	na-kima	tee	me	yokoa	mati,3PL.S	COMIT-vir-de_volta.F	3PL.S	vamos	3PL.O	2PL.S	carregar	AUX-dois	2PL.O	3PL.S	causar_desgraça_a.F	3PL.S,"Vieram embora. ``Vamos, vocês duas carreguem-nos, os que fizeram vocês sofrer.''",02-03,121,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar""}"
jama1261a-02-03-122,e te kabibeya,me	tee	kaba-be-ya,3PL.O	2PL.S	comer-IMED.F-agora,{``}É para que vocês possam comer eles.'',02-03,122,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""IMED"": ""imediato""}"
jama1261a-02-03-123,"aya me, yana tone me yana tona me kama me, me kama me kobo namemetemoneke",faya	me	yana	to-ne	me	yana	to-na	me	ka-ma	me	me	ka-ma	me	kobo	na-ma-hemete-mone-ke,então	3PL	começar	INC-AUX.M	3PL.S	começar	INC-AUX.F	3PL.S	vir-de_volta.F	3PL.S	3PL.S	vir-de_volta.F	3PL.S	chegar	AUX-de_volta-PD.N.F-REP.F-DECL.F,"Ele estava pronto para sair. Eles estavam prontos para sair. Vieram embora, e chegaram.",02-03,123,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""INC"": ""incoativo"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-124,iwahiye tokomake fari,ti-wahiye	to-ka-make	faari,2SG.S-esconder-se_de.M	para_lá-ir-atrás	aquele.M,"[A criança] de quem você se escondeu foi embora.'\footnote{Siko estava falando com a esposa dele. Ela tinha se escondido de uma criança, e a criança não conseguiu achá-la e foi embora.",02-03,124,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261a-02-03-125,e kama me kokori kokori wafa me tokematamonaka ahi,me	ka-ma	me	kokori	kokori	wafa	me	toka-himata-mona-ka	ahi,3PL.S	vir-de_volta.F	3PL.S	3SG.POSS.sogro(M)	3SG.POSS.sogro(M)	macaco-barrigudo(M)	3PL.O	queimar_parcialmente-PD.N.M-REP.M-DECL.M	então,"Quando voltaram, o sogro dele queimou o pelo dos macacos.",02-03,125,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-126,"e toke wafa me toke wafa me, bobi ne wafa me tana, yama niha, tana ya me were hikanemetemoneke ahi",me	toke	wafa	me	toke	wafa	me	bobi	ne	wafa	me	tana	yama	niha	tana	ya	me	were	hi-ka-na-hemete-mone-ke	ahi,3PL.O	queimar_parcialmente.M	macaco-barrigudo(M)	3PL.O	queimar_parcialmente.M	macaco-barrigudo(M)	3PL.O	cortar	AUX.M	macaco-barrigudo(M)	3PL	moquém(F)	fazer	CAUS.LIST	moquém(F)	ADJU	3PL.O	jogar	OC-COMIT-AUX-PD.N.F-REP.F-DECL.F	então,"Ele queimou o pelo deles. Ele queimou o pelo dos macacos. Ele tratou os macacos. Ele fez um moquém, também. Ele os jogou no moquém.",02-03,126,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""CAUS"": ""causativo"", ""LIST"": ""constru\u00e7\u00e3o de lista"", ""ADJU"": ""adjunto"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-127,"anakobote me, tafemetemone fahi wafa me, wahati me yoti",manakobote	me	tafa-hemete-mone	fahi	wafa	me	wahati	me	yoti,então	3PL.S	comer-PD.N.F-REP.F	então	macaco-barrigudo(M)	3PL.POSS	fígado	3PL.POSS	tripa.F,"Aí eles comeram, os fígados dos macacos, as tripas deles.",02-03,127,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""POSS"": ""possessivo/possuidor""}"
jama1261a-02-03-128,e tafemetemoneke ahi wabori mati,me	tafa-hemete-mone-ke	ahi	wabori	mati,3PL.S	comer-PD.N.F-REP.F-DECL.F	então	3SG.POSS.cunhado(M)	3PL,"Eles comeram, os cunhados dele.",02-03,128,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor""}"
jama1261a-02-03-129,"aya me tafa me, me tafi abemetemoneke fahi",faya	me	tafa	me	me	tafi	ahaba-hemete-mone-ke	fahi,então	3PL.S	comer.F	3PL.S	3PL.S	comer.NFIN	acabar-PD.N.F-REP.F-DECL.F	então,"Comeram, e terminaram de comer.",02-03,129,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""NFIN"": ""ora\u00e7\u00e3o n\u00e3o finita"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-130,"ina me hisi na, sina me hisi na me amo na me, me amo nemetemoneke",sina	me	hisi	na	sina	me	hisi	na	me	amo	na	me	me	amo	na-hemete-mone-ke,rapé(F)	3PL.S	cheirar	AUX.F	rapé(F)	3PL.S	cheirar	AUX.F	3PL.S	dormir	AUX.F	3PL.S	3PL.S	dormir	AUX-PD.N.F-REP.F-DECL.F,"Eles tomaram rapé, e dormiram.",02-03,130,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-131,"e amo na me, yana tonaminatase, Aa yama yete onabone oke",me	amo	na	me	yana	to-na-mina-tase	aa	yama	yete	o-na-habone	o-ke,3PL.S	dormir	AUX.F	3PL.S	começar	INC-AUX-manhã-de_novo.M	(pausa)	coisa(F)	caçar	1SG.S-AUX-INT.F	1SG.S-DECL.F,Dormiram. Ele estava pronto para sair de novo de manhã. ``Vou caçar.'',02-03,131,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""INC"": ""incoativo"", ""SG"": ""singular"", ""INT"": """", ""DECL"": ""declarativo""}"
jama1261a-02-03-132,ama yete tiyahi,yama	yete	ti-yahi,coisa(F)	caçar	2SG.S-IMP.DIST.F,{``}Vá caçar.'',02-03,132,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMP"": ""imperativo"", ""DIST"": ""distante""}"
jama1261a-02-03-133,ama tiwahara tini,yama	ti-awa-hara	ti-ni,coisa(F)	2SG.S-ver-PI.T.F	2SG.S-ALT.F,{``}Você já viu o mato.'',02-03,133,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PI"": ""passado imediato"", ""ALT"": ""modo alternativo""}"
jama1261a-02-03-134,ara e toki ka yama tiwahara tini,fara	ee	to-ki	ka	yama	ti-awa-hara	ti-ni,mesmo.F	1IN.S	para_lá-ir.NOM.F	que	lugar(F)	2SG.S-ver-PI.T.F	2SG.S-ALT.F,{``}Você já viu onde nós vamos.'',02-03,134,jama1261,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusiva"", ""NOM"": ""ora\u00e7\u00e3o nominalizada"", ""SG"": ""singular"", ""PI"": ""passado imediato"", ""ALT"": ""modo alternativo""}"
jama1261a-02-03-135,"ko wabo me, oko wabo me ya otababana oke",o-ka	wabo	me	o-ka	wabo	me	ya	o-taba-habana	o-ke,1SG.POSS-POSS	cunhado(M)	3PL	1SG.POSS-POSS	cunhado(M)	3PL	ADJU	1SG.S-estar_junto-FUT.F	1SG.S-DECL.F,{``}Quero que os cunhados vão junto comigo.'',02-03,135,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""PL"": ""plural"", ""ADJU"": ""adjunto"", ""FUT"": ""futuro"", ""DECL"": ""declarativo""}"
jama1261a-02-03-136,abori me ya tabematamonane wabori mati,wabori	me	ya	taba-himata-mona-ne	wabori	mati,3SG.POSS.cunhado(M)	3PL	ADJU	estar_junto-PD.N.M-REP.M-ALT.M	3SG.POSS.cunhado(M)	3PL,Os cunhados foram junto com ele.,02-03,136,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""PL"": ""plural"", ""ADJU"": ""adjunto"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-02-03-137,"abori me ya tabe toke, tokematamona",wabori	me	ya	tabe	to-ke	to-ka-himata-mona,3SG.POSS.cunhado(M)	3PL	ADJU	estar_junto.M	para_lá-ir.M	para_lá-ir-PD.N.M-REP.M,Os cunhados foram junto com ele quando ele foi para o mato.,02-03,137,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""PL"": ""plural"", ""ADJU"": ""adjunto"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-02-03-138,"oke, moni yana tonematamona",to-ke	moni	yana	to-na-himata-mona,para_lá-ir.M	som	começar	INC-AUX-PD.N.M-REP.M,Ele estava indo. Ela começou a fazer barulho.,02-03,138,jama1261,jama1261a,WORD_ALIGNED,"{""INC"": ""incoativo"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-02-03-139,wi amaka,awi	ama-ka,anta(M)	ser-DECL.M,{``}É uma anta.'',02-03,139,jama1261,jama1261a,WORD_ALIGNED,"{""DECL"": ""declarativo""}"
jama1261a-02-03-140,e awaraba nahi,tee	awaraba	na-hi,2PL.S	deixar_algo_em_paz	AUX-IMP.F,{``}Fiquem quietos.'',02-03,140,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""IMP"": ""imperativo""}"
jama1261a-02-03-141,e awaraba nahi,tee	awaraba	na-hi,2PL.S	deixar_algo_em_paz	AUX-IMP.F,{``}Fiquem quietos.'',02-03,141,jama1261,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliar"", ""IMP"": ""imperativo""}"
jama1261a-02-03-142,a okobaya ha owa ta,saa	o-ka-ba-ya	haa	owa	taa,flechar	1SG.S-COMIT-IMED.M-agora	DEM	1SG	contraste,{``}Eu vou flechá-la.'',02-03,142,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitativo"", ""IMED"": ""imediato"", ""DEM"": ""demonstrativo""}"
jama1261a-02-03-143,ibare mata owa te kakatomamatahi,hibare	mata	owa	tee	ka-katoma-mata-hi,espere	por_enquanto	1SG.O	2PL.S	COMIT-olhar-pouco_tempo-IMP.F,"{``}Espere, me olhem.''",02-03,143,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PL"": ""plural"", ""COMIT"": ""comitativo"", ""IMP"": ""imperativo""}"
jama1261a-02-03-144,ama tani oha owa awine oke,yama	tani	o-ha	owa	awine	o-ke,coisa(F)	matador	1SG.S-ser.F	1SG.S	parece.F	1SG.S-DECL.F,{``}Eu sou caçador.'',02-03,144,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""DECL"": ""declarativo""}"
jama1261a-02-03-145,"wa baka ne wahi me yete hikane, owa wati yori tonematamona",awa	baka	ne	wahi	me	yete	hi-ka-ne	owa	wati	yori	to-na-himata-mona,pau(F)	quebrar	AUX.M	estar_em_pé.M	3PL.S	caçar	OC-COMIT-AUX.M	um.M	flecha(M)	enfiar	INC-AUX-PD.N.M-REP.M,"Perseguiram-na, em pé quebrando galhos. Um deles enfiou uma flecha no arco.",02-03,145,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""PL"": ""plural"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""COMIT"": ""comitativo"", ""INC"": ""incoativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-02-03-146,oka kabote nebonaha ra yama nimatamonane,hoka	kabote	na-hibona-ha	ra	yama	niha-himata-mona-ne,puxar	depressa	AUX-INT.M-DUP	O	fazer_antes	CAUS-PD.N.M-REP.M-ALT.M,"[O cunhado] ia atirar a flecha logo, mas ele foi primeiro.",02-03,146,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""INT"": """", ""DUP"": ""reduplica\u00e7\u00e3o"", ""CAUS"": ""causativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-02-03-147,akai wa awi yora kamisematamonaka ahi,takai\_waa	awi	yora	ka-misa-himata-mona-ka	ahi,(som_de_flecha_batendo)	anta(M)	pular	COMIT-para_cima-PD.N.M-REP.M-DECL.M	então,\textit{Takai wa}. A anta saltou.,02-03,147,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-148,"owakame, soni kerewe rebana",to-ka-ka-me	soni	kerewe	ra-hibana,para_lá-COMIT-ir-de_volta.M	cair.NFIN	ser_devagar	NEG-FUT.M,"Ela andou um pouco, ferida, e logo caiu.",02-03,148,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""NFIN"": ""ora\u00e7\u00e3o n\u00e3o finita"", ""NEG"": ""negativo"", ""FUT"": ""futuro""}"
jama1261a-02-03-149,ariboti sa hikane rama ahi,fariboti	saa	hi-ka-ne	rama	ahi,sovaco	flechar	OC-COMIT-AUX.M	fora_do_normal	então,Ele tinha flechado ela bem no sovaco.,02-03,149,jama1261,jama1261a,WORD_ALIGNED,"{""OC"": ""constru\u00e7\u00e3o `O'"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar""}"
jama1261a-02-03-150,"ima, okatomeba ama tafenoho",hima	o-katoma-hiba	ama	tafa-hino-ho,vamos	1SG.S-danificar-FUT.M	SEC	comer-PI.N.M-DUP,"{``}Vamos, eu a matei enquanto ela estava comendo.''",02-03,150,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""FUT"": ""futuro"", ""SEC"": ""verbo secund\u00e1rio"", ""PI"": ""passado imediato"", ""DUP"": ""reduplica\u00e7\u00e3o""}"
jama1261a-02-03-151,oka karaba omako amane,hoka	ka-raba	o-mako	ama-ne,puxar	COMIT-um_pouco	1SG.S-por_isso.M	SEC-ALT.M,{``}Tensionei o arco com força mesmo!'',02-03,151,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""SG"": ""singular"", ""SEC"": ""verbo secund\u00e1rio"", ""ALT"": ""modo alternativo""}"
jama1261a-02-03-152,"ati ino foyahari hari, hari ino nokomisamari hari",wati	ino	foya-haari	haari	haari	ino	noko-misa-ma-haari	haari,flecha(M)	ponta.M	estar_dentro-olhe.M	esse.M	esse.M	ponta.M	apontar-para_cima-de_volta-PI.T.M	esse.M,"{``}A ponta da flecha entrou nela, e virou para cima.''",02-03,152,jama1261,jama1261a,WORD_ALIGNED,"{""PI"": ""passado imediato""}"
jama1261a-02-03-153,"ati kote, wabori bete name, Wati, ino fawa tonaka",wati	kote	wabori	bete	na-me	wati	ino	fawa	to-na-ka,flecha(M)	pedaço	3SG.POSS.cunhado(M)	puxar	AUX-de_volta.M	flecha(M)	ponta.M	desaparecer	INC-AUX-DECL.M,O cunhado dele tirou a flecha. ``A ponta da flecha ficou dentro.'',02-03,153,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""AUX"": ""auxiliar"", ""INC"": ""incoativo"", ""DECL"": ""declarativo""}"
jama1261a-02-03-154,"iwa sa okana, ayata oko sowi foya ama o asima ya",tiwa	saa	o-ka-na	ayata	o-ka	sowi	foya	ama	o	asima	ya,2SG.O	flechar	1SG.S-COMIT-AUX.F	perto(F)	1SG.POSS-POSS	penis	estar_dentro.F	SEC	1SG.S	2SG.POSS.irmã_mais_nova(F)	ADJU,{``}Flechei você. O meu penis entrou nas suas irmãs mais novas até o fim.'',02-03,154,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar"", ""POSS"": ""possessivo/possuidor"", ""SEC"": ""verbo secund\u00e1rio"", ""ADJU"": ""adjunto""}"
